1 0 5
0.999998 -0.00355203 5
0.999993 -0.00710605 5.001
0.999984 -0.0106619 5.002
0.999972 -0.0142196 5.003
0.999956 -0.0177789 5.004
0.999936 -0.0213397 5.005
0.999913 -0.0249019 5.006
0.999886 -0.0284655 5.007
0.999856 -0.0320302 5.008
0.999822 -0.035596 5.009
0.999785 -0.0391628 5.01
0.999744 -0.0427305 5.011
0.999699 -0.0462989 5.012
0.999651 -0.049868 5.013
0.9996 -0.0534377 5.014
0.999544 -0.0570078 5.015
0.999486 -0.0605783 5.016
0.999423 -0.064149 5.017
0.999357 -0.0677198 5.018
0.999288 -0.0712908 5.019
0.999215 -0.0748617 5.02
0.999138 -0.0784324 5.021
0.999058 -0.082003 5.022
0.998975 -0.0855732 5.023
0.998887 -0.089143 5.024
0.998796 -0.0927123 5.025
0.998702 -0.0962811 5.026
0.998604 -0.0998491 5.027
0.998503 -0.103416 5.028
0.998398 -0.106983 5.029
0.998289 -0.110548 5.03
0.998177 -0.114113 5.031
0.998061 -0.117676 5.032
0.997942 -0.121238 5.033
0.997819 -0.124799 5.034
0.997693 -0.128359 5.035
0.997563 -0.131917 5.036
0.99743 -0.135473 5.037
0.997293 -0.139028 5.038
0.997152 -0.142582 5.039
0.997009 -0.146133 5.04
0.996861 -0.149683 5.041
0.99671 -0.153231 5.042
0.996556 -0.156777 5.043
0.996398 -0.160321 5.044
0.996236 -0.163863 5.045
0.996071 -0.167403 5.046
0.995903 -0.17094 5.047
0.995731 -0.174475 5.048
0.995555 -0.178008 5.049
0.995376 -0.181538 5.05
0.995194 -0.185066 5.051
0.995008 -0.188591 5.052
0.994818 -0.192113 5.053
0.994626 -0.195633 5.054
0.994429 -0.19915 5.055
0.99423 -0.202665 5.056
0.994026 -0.206176 5.057
0.99382 -0.209684 5.058
0.99361 -0.21319 5.059
0.993396 -0.216692 5.06
0.993179 -0.220191 5.061
0.992959 -0.223687 5.062
0.992735 -0.22718 5.063
0.992508 -0.230669 5.064
0.992277 -0.234155 5.065
0.992043 -0.237638 5.066
0.991805 -0.241117 5.067
0.991565 -0.244593 5.068
0.99132 -0.248065 5.069
0.991073 -0.251533 5.07
0.990822 -0.254998 5.071
0.990567 -0.258459 5.072
0.99031 -0.261917 5.073
0.990049 -0.26537 5.074
0.989784 -0.26882 5.075
0.989517 -0.272265 5.076
0.989245 -0.275707 5.077
0.988971 -0.279145 5.078
0.988693 -0.282578 5.079
0.988412 -0.286008 5.08
0.988128 -0.289433 5.081
0.98784 -0.292855 5.082
0.987549 -0.296272 5.083
0.987255 -0.299684 5.084
0.986958 -0.303093 5.085
0.986657 -0.306497 5.086
0.986353 -0.309896 5.087
0.986046 -0.313292 5.088
0.985735 -0.316682 5.089
0.985421 -0.320068 5.09
0.985104 -0.32345 5.091
0.984784 -0.326827 5.092
0.98446 -0.330199 5.093
0.984134 -0.333567 5.094
0.983804 -0.33693 5.095
0.983471 -0.340288 5.096
0.983135 -0.343642 5.097
0.982795 -0.34699 5.098
0.982453 -0.350334 5.099
0.982107 -0.353673 5.1
0.981758 -0.357007 5.101
0.981406 -0.360336 5.102
0.981051 -0.36366 5.103
0.980692 -0.366979 5.104
0.980331 -0.370293 5.105
0.979966 -0.373602 5.106
0.979599 -0.376906 5.107
0.979228 -0.380205 5.108
0.978854 -0.383498 5.109
0.978477 -0.386786 5.11
0.978097 -0.39007 5.111
0.977714 -0.393347 5.112
0.977328 -0.39662 5.113
